Sturz	cropper; downfall; fall; precipitation; subversiveness
Hauptsitz	
Passagiere	passengers
Brüdern	
Diss	
Beurteilung	assessment; judg(e)ment
Bruce	
English	
Untergrund	subfont; subsoil; underground
lass	
wem	
Individuen	
galten	were valid
klarer	
deutlicher	
Denkmalliste	
bemüht	bestirs; endeavors; endeavours; exerts
finanziell	financial; financially
Source	
herrscht	dominates; rules
ry	
Vincent	
Politikerin	
Textes	
startet	
Indiana	
herausragende	
Zimmermann	carpenter
Nicolas	
Wolff	
Wladimir	
Sommerspielen	
ethnischen	
jüngerer	
starker	
halbe	
geehrt	honored; venerated
Techniken	techniques; technologies
anzutreffen	
Alternativen	alternatives
Sven	
Erdbeben	earthquake
singen	to sing {sang, sung}
zerstörten	
moderner	moderner
zeitgenössische	
Talent	talent
Gletscher	glacer; glacers; glacier; glaciers
uraufgeführt	
Lebensraum	biotop; living space; space to live
Bischofs	
Konservatorium	academy of music; conservatory
Browser	
Güterverkehr	
Bezirks	
Moore	fens
gegeneinander	against each other
geprägten	
rechnen	arithmetic; to calculate; to compute; to count; to reckon; calculating
Teilnehmern	
Amazon	
verließen	
Umzug	
Erhöhung	advance; elevation; exaltation; increase; increment
ausgelöst	ransomed; released
Ontario	
römischer	
berühmt	celebrated; famed; famous; illustrious; illustriously; renowned; renownedly
ländlichen	
Athleten	athletes
eingenommen	biassed
rechtlich	legal
People	
okay	
Claudia	
woher	from where; whence; wherefrom
Störungen	disorders; disturbances; troubles
litt	suffered
Auswärtigen	
Maßnahme	measure; sanction
Gottlieb	
Susanne	
wohnen	to live; to dwell {dwelt, dwelt}
Geographie	
Brust	breast; chest; mammary; pectoral; thoracic
Mängel	defects; deficiencies; failings; lacks; scarcenesses; shortcomings
Nummern	numbers
Ausserdem	
orientierte	orientated; oriented
Titeln	
identifiziert	identified; identifies
grossen	
Anderson	
deutet	interprets; portends
Cover	
Vierter	fourth
Nachbarn	neighbors; neighbours
vermitteln	mediate; to conciliate; to intercede; to interfere; to procure
Behauptungen	allegations; assertions; averments
genügt	suffices
ov	
Sprachgebrauch	linguistic usage
Generalsekretär	
Besonderheiten	features; particularities; specialities; specials; specifics
Bäumen	
interessante	
Anstalt	
Wertung	valuation
Restaurierung	restoration
technischer	
Kulturdenkmäler	
Ministerpräsidenten	
Erstausstrahlung	
unbekannte	stranger; unavowedly; unbeknownst
kurzem	
Letzterer	
Löschprüfung	
Viktor	
Stoffe	substances
Paulus	
unterzeichnete	initialed; subscribed
Todes	
Kritiken	cutups
Anwesenheit	attendance; presence
positiven	
erfolgreicher	
nett	cute; cutely; natty; neat; nice; nicely; prettily
rumänischen	
Thron	throne
Ansprüche	claims
Titelverteidiger	
Naturpark	wildlife park
Anzeige	advertisement; advertisement (ad); display; dump; indexing; indication; indicator; notice; notification; prompt; readout
Vorwürfe	reprovals
Benennung	denomination; naming; titling
Bayreuth	
Rad	wheel
demselben	
Jane	
längerer	
fränkischen	
übergab	consigned; relegated; surrendered
Encyclopedia	
Dutzend	dozen
gerechtfertigt	warrantable
Stipendium	scholarship
Werten	
Turniers	
rks	
Coburg	
Nachlass	bequest
Lübecker	
erfunden	invented
angewandte	
Siemens	
ve	
entscheidenden	
Schließung	shutdown
angestellt	employed
gerecht	equitable; fair; just
gegenwärtig	at present; at the present time; current; present; presently
Theory	
Schweizerische	
habt	
Garde	guards
Lausanne	
patermcfly	
Men	
erheblichen	
evangelischer	evangelistic
Landesamt	
Gewerbe	fabric; industry
floh	fled; flea
Lemmas	
hiermit	herewith
berief	convened
enger	closer; pokier
schlage	
Wunder	marvel; marvels; miracle; miracles; wonder; wonders
Westseite	
Dance	
Latein	Latin
heiraten	to marry; to wed
Kreuzer	cruiser; cruisers
Lutz	
Dialekt	patois
gleichnamige	
zerstörte	demolished; destructed; ruined; vandalized; wrecked
Menschheit	humankind; mankind
Matt	dull; faint; languid; languidly
Busch	bush; shrub
bec	
regelmäßige	
beheimatet	domiciled
Cross	
left	
jährlichen	
nry	
tausende	thousands; milles; thousands
Vorwort	foreword; preface
Hang	addiction; addictiveness; hillside; penchant; slope
plante	budgeted; planned; projected; scheduled; targeted
Entertainment	
schmalen	
Herrenhaus	manor-house
werfen	to fling {flung, flung}; to pitch; to throw {threw, thrown}; to toss; to cast {cast, cast}
Princeton	
Weissbier	
teilnahm	
zweitens	secondly
Abbildungen	
vfl	
Continental	
Weblink	
etablieren	to establish
Auguste	
Lukas	
Jochen	
Patent	patent
Pacific	
Beschäftigung	employ; employment; occupation
Konzentration	concentration
angemeldet	declared; declaring
Erstens	first; firstly
Two	
urkundliche	
Mississippi	
Verfilmung	
Schlösser	castles; locks
Rechner	computer; calculator; computer; data processor; reckoner; calculators; computers; reckoners
wen	whom
vermute	
Bell	
ukrainischen	
Rates	
heisst	
jergen	
weitaus	by far
Performance	
böhmischen	
afrikanischen	
Billy	
Gegenzug	opposite train
Philosophen	
Legislaturperiode	
verwandte	cognates; kinsman; kinswoman; relation; relative
Kompanie	company
Inszenierung	production; staging
gelassen	coolly; left standing; unperturbed; unperturbedly
Wirtschafts	
Sperrumgehung	
fremde	stranger; strange
Barock	baroque
Labor	lab
Wall	bank; parapet; rampart
unterhält	entertains; maintains; subsists
kontinuierlich	continuous
Bayer	Bavarian
abermals	again
pour	
verwundet	wounds
soviel	as much
Wälder	forests; woods
zeitweilig	sporadic; temporarily; temporary
Profil	outline; profile
ausländischen	
Dienstleistungen	attendances
Vorjahr	preceding year
durchgesetzt	
Bühnen	stages
Abteilungen	compartments; departments
Handball	handball
heller	brighter; clearer
Bug	prow
Australia	
Human	human; humanely
kopiert	copied; replicates; xeroxes
theologische	theologically
problemlos	
dazwischen	between; betwixt; interjacent
Kansas	
Alkohol	alcohol; booze
Pflicht	duty
Ralph	
löscht	deleted; destroys; erases; extinguishes; quenches; scratches; slakes; wipes
entschloss	
Tests	
schlagen	to bang; to bash; to batter; to beat {beat, beaten}; to blast; to hit {hit, hit}; to knock (at); to pommel; to pummel; to punch; to rap; to slap; to slat; to strike {struck, stricken}
geleistet	
Prinzipien	
vorbereitet	prepared; providing
grundlegende	
lt	
päpstlichen	
Klammern	brackets; to clamp; to clasp; to cotter; to cling {clung, clung}; braces; brackets
Kategorisierung	categorization; classification in categories
irischen	
Cyron	
Staats	
läßt	
Bänden	
Bahnen	trams
Loire	
benötigte	
dunklen	
Pa	
Wiedervereinigung	reunification; reunion
Orientierung	orientation
Nicola	
Glaubens	
selbständige	
Anstellung	appointive; employment
überprüft	checks
verstand	savvied; understanded; brain; mind; reason; sanities; sanity; sense; understanding; wit
Gefecht	encounter
ansässig	domiciled; resident
Staffeln	to stagger
Aufteilung	partitioning; segmentation
Ernährung	feeding; food; nutrition
Kindergarten	kindergarten; nursery school
Touristen	sightseers; tourists
Histoire	
Tobias	
vfb	
eigens	
Innenraum	
Fokus	focus
Kriegs	
nen	
tropischen	tropically
begangen	committed
Porträts	portraits
Zelle	booth; cell; cubicle
Ortsteilen	
Ersteller	
berechnet	accounts; calculated; calculates
Professoren	
stürzte	barged; overthrew; plummeted; toppled
Germany	
fühlt	feels
sinnvoller	
Ji	
ignoriert	ignored; ignores
Stralsund	
malte	
Öffnung	aperture; opening; orifice; port; vent
wirft	chucks; flings; foals; pellets; pelts; throws; tosses
Hamm	
Mozart	
Chaddy	
Projektes	
ähnlicher	
Pilot	(racing) driver; pilot
hohes	
Stadtmauer	city wall
langjährigen	
Prinzen	
Gleise	
elektronischen	
Detroit	
Gliederung	formation; structure; structuring
vollständigen	
stetig	constant
Einladung	invitation
Mans	
gerettet	rescued; salved; saved
Agnes	
niederländischer	
ordentlicher	tidier; trimmer
Klagenfurt	
Bewohnern	
schaut	looks
Liedern	
mexikanischen	
bezahlt	antes; disburses; paid; payments; pays
besetzte	
angemessen	adequate; adequately; appropriate; condign; congruous; congruously; fair; fitly; fittingly; moderate; pertinent; proper; proportionate; reasonable; worthily
Überprüfung	inspection; review; revisal; verification
Materie	
Vancouver	
Just	
flach	flat; plain; planar; platy; tabular; vapid; vapidly
Personenverkehr	passenger traffic
geistliche	chaplain; clergy; clergyman; clericalist; ecclesiastic; reverend
wenden	
absolviert	
Messina	
Kalender	calendar; calendars
angewiesen	
Harz	pitch; resin
Comics	
vormals	yore
Vize	
Wohnsitz	domicile; residence
Mitwirkung	concurrence; cooperation
westlicher	
Geschmack	flavor; flavoring; flavour; flavouring; gusto; savor; savors; savour; savours; smack; taste; taste (of); tastefulness
kurzfristig	short term; short-dated
Eintracht	harmony; unity
Dicke	fatness; gauge; thickness
anzulegen	
Weihbischof	suffragan; suffragan bishop
Monument	
gerichtet	directed
auffällig	conspicuous; flashy
desto	
schen	
zusammengeschlossen	
Konstantinopel	
Fox	
Interviews	
brasilianischen	
kostenlos	at no charge; free of charge; freebie
Forst	forest
Fernsehserien	
verlangen	requisition; to ask; to demand; to require; appetites; demand; hankering
regelmäßigen	
geschlossene	
Roy	
Kurator	
Rheinischen	
Nova	
kanadische	Canadian
Erwachsene	adultness; adults
kannte	
folglich	consequently; then; thus
beauftragte	charged with; appointee; commissary
möge	
Melbourne	
Memorial	
behaart	haired; hairy; pilose
Siegel	seal; signet; signets
Fotografen	
kirchliche	
entsprechender	correlating
Anstieg	
Southern	
klassischer	classical
Bukarest	
arabische	
Steffen	
Universal	cyclopedic; universal; all purpose
abgesetzt	degraded; degradet; discharged
fraglich	debatable; doubtful; questionable
herangezogen	
Steuerung	control; control system; controls; drive; steerage; steering; supervision
Stadium	stage
möchtest	
Mrd	
Keramik	ceramic; cramics; pottery
Caspar	
Richtungen	directions; trends
Historic	
freigegeben	decontrolled; enabled; released
oldid	
Fußballnationalmannschaft	
Invasion	invasion
denkmalgeschützten	
Glasgow	
eingesetzten	
erwerben	gain; to acquire; to gain; to get
Vertretung	agency; proxy; representation; representativeness; stand-in; substitute
gegenseitig	mutual; reciprocative
studiert	
Part	
Nelson	
barocke	
Download	
gegebenenfalls	if necessary
drehen	span; to revolve; to roll; to rotate; to turn; to twiddle; to twirl; to twist; to veer; to wangle; to wind {wound, wound}; to spin {spun, spun}
überleben	survival; viability; to live out [Am.]; to outlive; to survive
Facebook	
Feder	spring
digitalen	
jähriger	
Konstantin	
israelischen	
Verbündeten	allies
Ära	
Tr	
Area	
industriellen	
How	
Disziplinen	
Belgrad	
Student	collegian; student; undergraduate
Level	level
Abriss	abstract; outline
landete	alighted; debarked; disembarked; docked; landed
Naturwissenschaften	sciences
Vortrag	account carried forward; amount brought forward; lecture; recital; recitation
jederzeit	anytime; at all hours; at all times; at any time; everytime
weswegen	why wett even
anfänglich	initial; initially
Pädagogik	education; pedagogics
Geologie	geology
englischsprachigen	
hinterlassen	to leave behind; to leave {left, left}
gif	
What	
Mac	
Stimmung	mood; temper; tune
Java	
betätigte	operated
Blog	
geeignete	
öfter	more often
ausgeliefert	extradited
Miss	
reagieren	to react; to respond
engine	
Türen	
Passau	
externe	
Kevin	
stiegen	
berücksichtigen	allow for; to consider; to regard; to take into account
Kaiserreich	empire
Festland	continent; land; main
eingeteilt	divided in; rationed; scaled; sectional
angelegten	
Beobachtungen	observations
Tafel	blackboard; board; plate; table
Fame	
objektiv	impartial; objective
ausländische	
Alltag	everyday life
Porsche	
Zeitalter	age; ages
Spitzen	cuspids; peaks; pinnacles; points; spires
Huber	
denselben	
aussieht	
schoss	spindled
zugewiesen	allocated; alloted; allotted; assigned
hochladen	
Bekämpfung	combat
Scheitern	to fail; to miscarry; stranding
Truppe	
inhaltlichen	
toll	jazzy; mad; madcap; pippin; wow!
absolvieren	
Taten	deeds; doings; did
schien	evidenced; seemed; shined; shone
veränderte	mutated
Schmid	
Ozean	ocean
abgeschafft	abolished
Freitag	Friday
Bundesländern	
gestiftet	
Comic	
Geschwister	brothers and sisters
Hip	
Gelehrten	savants; scholars
angeben	specify; to brag; to show off
Traum	dream
Gerichtsbezirk	
Programms	
Hauptstraße	high street
zwang	bludgeoned; compelled; coercion; compulsion; constraint; enforcement; force
Sklaven	slaves
Häftlinge	detainees; prisoners
Beratung	advice; consultation; consulting service; counsel
verbreiteten	
erobert	conquers
Fachliteratur	technical literature
reichlich	abound; abundant; ample; amply; copious; fatly; flush; large; opulent; overabundant; plenteous; plentifully; profusely; rich; substantial; unsparing
Laien	laymen
Reinhold	
beibehalten	maintained; retained; to maintain; to retain; to hold {held, held}
Ostseite	
Lawrence	
Kindes	
Anpassung	accomodation; adaptation; adaption; adjustment; assimilation; conformableness; matching; modulation
beeinflussen	to bias; to impinge (on); to influence
Wüste	desert
Rechtswissenschaft	law
Betreuung	
Amberg	
Nachkriegszeit	
Südtirol	
zueinander	to each other; to one another
ganzes	
ta	
Gewerkschaft	trade-union; tradeunion; union
kürzer	briefer; shorter; stubbier
Südkorea	
kleinste	least; littlest; puniest; scrawniest; skimpiest; smallest; teeniest
Helm	helmet
Russen	
Mars	mars
halbes	
Planck	
Kabel	cable; cables; wire
Türken	
kehrt	
Schwäbisch	
Peru	Peru (pe)
Yotwen	
Ortsname	
Schiller	
allgemeiner	
Götter	gods
Dichtung	gasket; literature; packing; poetry; seal; sealing gasket
ausgegangen	gone out
Lincoln	
verpflichtete	committed; engaged; obligated; obliged
erstellte	
Operationen	
produzierten	
Ehepaar	
Bahnhöfe	stations
Moll	
stattgefunden	
bedeutendste	
staatlich	
kommerziellen	
Ulmer	
beginnend	commencing; initiating
hinterließ	
Radsport	cycling
künftig	for the future; future; in the future
Ansiedlung	
Posen	to pose
praktischen	
Vorstandsmitglied	member of the board
Hitlers	
Gestapo	
Down	
Neuauflage	new edition; remake
Reformen	reformations
Nikolai	
seltene	
umso	
hierher	hither
Kirchspiel	
Tendenz	tendency; trend
Umstand	circumstance; conjuncture
Dekan	dean
ehemaliges	
Tower	
Verbesserungen	ameliorations; betterments; corrections; emendations; enhancements; improvements; updates; upgrades
Bologna	
Lloyd	
Fisch	finny; fish; porgies
einheitliche	
erlebt	undergoes; undergone
Einstellungen	engagements; settings
nfu	
Käfer	beetle; beetles; chafer; chafers
Airlines	
Landesstraße	
Second	
Year	
Kaiserslautern	
Riga	
giftbot	
Pflanzenart	
Auswertung	analysis; appraisal; evaluation; score; utilization
Hop	
niedriger	
Modellen	
Taxon	
Bande	band; caboodle; gang
Bedingung	condition; requirement; stipulation; term; terms
Arizona	arizona
Mountains	
Gefallenen	
Lahn	
bittet	asks for; begs
äußersten	
Ruprecht	
zehnten	
erfordert	necessitates; requested; require; required; requires
löst	detaches; disengages; looses; solves; unfastens; unfixes
Umwandlung	commutation; converting; mutation
Ansätze	basic approaches; rudiments
Bewusstsein	
übertrug	broadcasted; conferred; devolved; overtopped; radioed; transmitted
fertigte	
erlauben	to allow; to let {let, let}; to license; to permit
Khan	
Priesterweihe	
behauptete	alleged; asserted; avered; averred; predicated; purported
ansässigen	
Liechtenstein	Liechtenstein (li)
verteidigte	advocated; defended; vindicated
Staatsbürgerschaft	citizenship; nationality
Adels	
thematisiert	
systematisch	methodic; methodical; orderly; scientifical; systematic; systematical
Zerstörer	destroyer
massiven	
Leonhard	
gebaute	
Größen	bignesses; bulks; magnitudes; sizes
Achtelfinale	
überregional	
Historical	
Fachbereich	department [Am.]; faculty; school
Senior	senior
beantworten	to answer
Theaters	
teilgenommen	partaken; participated
Mythos	myth
Griechen	
Zeichner	draftsman; draftsmen; draughtsman; drawer; drawers
Mathias	
Badischen	
Maßstab	gauge; rule; scale; standard; yardstick
Crazy	
Denkmäler	memorials; monuments
Ermittlungen	ascertainments; determinations
Russell	
benutzte	
erwünscht	
Vietnam	Viet Nam; Vietnam (vn)
Erkrankungen	diseases
hydi	
Religionen	faiths
konzentriert	lumped; pooled
Moderator	presenter
